latitude,longitude,frp,confidence,satellite,data,data_hora,periodo
3.02394,-71.98401,4.92,n,N,2026-06-12,2026-06-12 18:13:00,Dia
3.02451,-71.98036,5.47,n,N,2026-06-12,2026-06-12 18:13:00,Dia
3.02848,-71.97723,8.73,n,N,2026-06-12,2026-06-12 18:13:00,Dia
3.33537,-71.57327,2.7,n,N,2026-06-12,2026-06-12 18:13:00,Dia
3.52199,-72.8068,29.76,n,N,2026-06-12,2026-06-12 18:13:00,Dia
3.52535,-72.01346,10.39,n,N,2026-06-12,2026-06-12 18:13:00,Dia
3.56625,-71.90514,3.18,n,N,2026-06-12,2026-06-12 18:13:00,Dia
3.5668,-71.90154,5.29,n,N,2026-06-12,2026-06-12 18:13:00,Dia
3.56735,-71.89794,5.29,n,N,2026-06-12,2026-06-12 18:13:00,Dia
3.5679,-71.89434,5.37,n,N,2026-06-12,2026-06-12 18:13:00,Dia
3.73549,-72.50612,19.61,n,N,2026-06-12,2026-06-12 18:13:00,Dia
3.73607,-72.50239,19.61,n,N,2026-06-12,2026-06-12 18:13:00,Dia
3.73665,-72.49865,3.14,n,N,2026-06-12,2026-06-12 18:13:00,Dia
3.73893,-72.50664,7.51,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.15194,-70.75214,3.48,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.34586,-69.68236,2.73,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.35427,-70.46684,8.59,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.3548,-70.46339,8.59,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.36253,-70.3904,5.18,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.36301,-70.28011,2.46,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.36585,-70.39091,5.18,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.36637,-70.38745,5.18,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.36917,-70.3914,4.72,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.36969,-70.38795,4.72,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.37873,-69.03438,6.38,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.41773,-69.02908,1.87,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.50034,-70.55331,4.09,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.58813,-69.35426,4.13,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.59683,-71.26939,1.92,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.64249,-71.78608,4.28,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.64585,-71.78659,4.28,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.67439,-69.18014,4.1,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.67778,-69.18063,4.1,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.7037,-72.27227,3.91,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.70709,-72.27279,3.91,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.70764,-72.26916,3.91,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.70802,-72.26981,6.26,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.71198,-72.26672,4.12,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.74844,-71.981,2.18,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.80211,-69.48247,6.56,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.8327,-69.79089,4.0,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.84547,-70.03687,4.42,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.8488,-70.03737,5.48,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.8799,-70.54636,4.03,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.89567,-61.5702,2.82,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.93935,-61.61051,4.46,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.94135,-61.44052,3.21,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.97859,-69.47292,28.05,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.98141,-69.47699,6.86,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.98195,-69.47342,6.86,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.98478,-69.47749,6.86,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.98532,-69.47392,6.86,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.98815,-69.478,4.67,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.98869,-69.47443,4.67,n,N,2026-06-12,2026-06-12 18:13:00,Dia
4.99152,-69.4785,4.67,n,N,2026-06-12,2026-06-12 18:13:00,Dia
-12.04994,-45.78459,1.48,n,N,2026-06-13,2026-06-13 03:34:00,Noite
-12.04298,-45.78299,1.48,n,N,2026-06-13,2026-06-13 03:34:00,Noite
-11.91764,-44.17044,2.02,n,N,2026-06-13,2026-06-13 03:34:00,Noite
-11.91734,-44.17325,4.5,n,N,2026-06-13,2026-06-13 03:34:00,Noite
-11.91658,-44.17578,3.58,n,N,2026-06-13,2026-06-13 03:34:00,Noite
-10.93377,-44.67242,2.44,n,N,2026-06-13,2026-06-13 03:34:00,Noite
-6.95895,-44.55782,2.27,n,N,2026-06-13,2026-06-13 03:34:00,Noite
-6.95325,-44.54927,3.53,n,N,2026-06-13,2026-06-13 03:34:00,Noite
-6.95201,-44.55568,2.27,n,N,2026-06-13,2026-06-13 03:34:00,Noite
-13.45544,-44.04061,2.53,n,N,2026-06-13,2026-06-13 03:36:00,Noite
-13.45439,-44.04562,3.46,n,N,2026-06-13,2026-06-13 03:36:00,Noite
-1.88669,-48.77433,2.14,n,N,2026-06-13,2026-06-13 05:12:00,Noite
-1.50652,-54.52239,0.4,n,N,2026-06-13,2026-06-13 05:12:00,Noite
-0.09025,-51.28148,0.92,n,N,2026-06-13,2026-06-13 05:12:00,Noite
-0.0866,-51.2809,0.92,n,N,2026-06-13,2026-06-13 05:12:00,Noite
0.69119,-51.46271,0.55,n,N,2026-06-13,2026-06-13 05:12:00,Noite
-10.66053,-46.85131,1.32,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-10.65839,-46.8528,2.26,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-10.65483,-46.85053,1.32,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-10.38449,-46.37703,0.92,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-10.38398,-46.38106,0.92,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-10.37812,-46.38023,1.19,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-10.06556,-48.08202,3.61,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-10.06511,-48.08535,3.61,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-10.06468,-48.08861,3.61,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-10.06036,-48.08127,16.33,h,N,2026-06-13,2026-06-13 05:14:00,Noite
-10.05988,-48.08484,16.33,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-10.05942,-48.08825,10.21,h,N,2026-06-13,2026-06-13 05:14:00,Noite
-10.059,-48.09138,10.21,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-10.05423,-48.08736,10.21,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-10.05378,-48.09074,10.21,h,N,2026-06-13,2026-06-13 05:14:00,Noite
-9.62476,-49.02402,1.67,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-9.45391,-50.84889,1.12,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-9.44964,-50.84831,1.12,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-9.30904,-48.96885,4.9,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-9.15424,-46.9055,2.52,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-9.15377,-46.909,2.52,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-9.14861,-46.90516,2.52,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-9.14355,-46.90064,1.44,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-9.14301,-46.90469,2.2,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-9.1126,-47.96287,1.31,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-9.0783,-50.59698,1.43,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-9.07398,-50.59634,1.43,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-9.00595,-47.99895,0.55,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-9.00552,-48.00205,0.55,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-8.97706,-47.97916,2.27,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-8.97665,-47.98221,2.19,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-8.97149,-47.98138,2.19,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-8.93773,-50.27004,0.85,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-8.57391,-45.99281,1.0,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-8.57017,-45.99036,1.2,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-8.5696,-45.99459,1.32,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-8.568,-45.99239,0.82,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-8.45098,-51.55621,1.42,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-8.44697,-51.55558,1.42,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-8.3645,-46.78621,1.19,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-8.35898,-46.78524,2.11,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-8.35852,-46.78867,2.11,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-8.30469,-47.15404,1.82,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-8.29349,-48.22337,1.43,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-8.29268,-48.22929,1.43,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-8.17748,-47.54972,6.3,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-8.17704,-47.55292,16.93,h,N,2026-06-13,2026-06-13 05:14:00,Noite
-7.36987,-49.86004,2.29,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-7.36354,-49.87232,7.74,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-7.35287,-47.01602,1.15,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-7.35022,-49.71371,2.61,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-7.34748,-47.01527,1.15,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-7.34575,-49.71302,0.96,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-7.30902,-55.30811,0.82,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-7.30722,-46.29746,1.09,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-7.30205,-46.29316,1.68,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-7.09719,-47.46217,1.16,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-7.09676,-47.46529,1.16,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-6.95909,-44.55137,1.77,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-6.95596,-44.5476,1.65,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-6.95522,-44.55288,1.65,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-6.95277,-44.55077,1.77,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-6.5767,-51.10199,21.24,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-6.57318,-51.09791,5.45,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-6.57265,-51.10154,42.07,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-5.80381,-45.0924,1.65,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-5.80323,-45.09666,1.65,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-5.80152,-45.09002,1.96,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-5.80091,-45.09428,2.27,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-5.8003,-45.09856,2.27,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-5.79722,-45.09602,1.65,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-5.79663,-45.10038,2.7,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-5.7329,-49.09744,2.29,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-5.73222,-49.10205,6.89,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-5.66891,-47.51318,0.35,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-5.66847,-47.51624,0.35,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-4.8788,-48.91087,1.45,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-4.35709,-47.76419,2.47,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-4.35508,-47.75955,1.51,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-4.3543,-47.765,3.34,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-4.35221,-47.76341,2.47,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-4.15714,-50.22769,0.64,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-3.50663,-48.03865,1.04,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-3.5019,-48.03788,1.04,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-2.79752,-48.9445,0.74,n,N,2026-06-13,2026-06-13 05:14:00,Noite
-16.98927,-53.21362,0.97,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.98523,-53.2128,0.9,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.55689,-59.2976,0.84,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.55665,-59.32017,1.4,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.55629,-59.30127,0.53,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.55605,-59.32385,2.34,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.54132,-59.28735,3.29,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.53316,-59.31607,0.67,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.52545,-59.29265,0.75,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.51279,-59.3281,0.54,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.5122,-59.33177,1.35,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.50802,-59.35749,0.53,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.50742,-59.36118,0.64,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.49087,-59.33557,0.94,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.49027,-59.33924,0.94,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.48967,-59.34292,0.6,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.48125,-59.28863,2.61,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.47023,-59.27164,1.45,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.46963,-59.27531,1.45,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.39865,-59.5392,0.97,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.38639,-59.52942,0.5,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.38592,-59.52612,1.99,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.38531,-59.5298,3.72,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.38255,-59.52554,1.99,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.38194,-59.52922,3.72,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.38134,-59.53292,3.72,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.30966,-59.54695,1.06,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.17394,-58.48748,0.87,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.17061,-58.48691,0.87,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.13783,-62.06444,2.64,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.12444,-58.49747,0.84,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.12386,-58.50108,0.84,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.1211,-58.49691,0.84,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.08669,-61.27938,0.94,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-16.01202,-61.30473,2.48,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-15.87537,-61.26922,0.77,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-15.87313,-61.26799,6.19,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-15.87178,-61.26855,5.88,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-15.86789,-63.18306,1.45,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-15.86695,-63.18835,1.45,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-15.86477,-63.1839,6.48,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-15.86391,-63.18225,2.99,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-15.86359,-58.35365,0.75,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-15.86297,-63.18754,2.99,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-15.43293,-56.31351,1.45,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-15.43065,-56.30535,0.89,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-15.43008,-56.30916,0.87,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-15.08094,-48.94602,0.92,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-15.07569,-48.94526,1.33,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-14.74431,-52.66277,0.56,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-14.20825,-57.42698,0.75,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-14.20491,-57.42643,0.5,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-14.08325,-53.98351,0.72,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-13.60302,-56.58432,0.95,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-13.60022,-56.58015,0.75,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-13.59966,-56.58378,0.75,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-13.52349,-54.30292,2.63,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-13.52287,-54.30728,2.63,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-13.52002,-54.30427,2.34,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-13.51984,-54.30234,2.63,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-13.51922,-54.30671,2.63,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-13.51637,-54.3037,2.34,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.90436,-54.21947,7.96,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.90072,-54.21889,7.96,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.9001,-54.22319,7.96,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.66901,-54.58218,2.02,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.54636,-57.19616,0.86,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.54375,-57.15609,0.59,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.54319,-57.15964,1.1,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.51739,-48.27854,0.95,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.51522,-48.27186,1.09,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.51289,-48.27104,1.07,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.51248,-48.27443,1.07,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.5099,-48.27111,1.09,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.42716,-58.47714,1.18,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.42658,-58.48075,1.18,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.42438,-58.47298,3.02,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.4238,-58.47659,1.18,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.42321,-58.48019,1.18,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.42102,-58.47242,2.92,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.42043,-58.47603,5.29,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.41985,-58.47963,5.29,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.41707,-58.47546,5.29,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.41649,-58.47907,5.29,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.41371,-58.4749,3.26,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.41312,-58.47851,3.26,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.41035,-58.47433,3.26,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.30665,-57.40784,0.47,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.30609,-57.41138,1.31,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.30333,-57.4073,0.47,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.30112,-57.39968,1.43,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.27849,-57.39938,2.5,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.27793,-57.40292,2.5,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.27516,-57.39883,2.95,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.2746,-57.40237,2.95,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.27404,-57.40591,1.16,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.27183,-57.39829,2.95,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.27127,-57.40182,2.95,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.27071,-57.40536,1.16,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.2685,-57.39774,1.48,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.26794,-57.40128,1.48,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.26738,-57.40482,1.9,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.26461,-57.40073,1.48,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.26405,-57.40427,1.9,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.15164,-48.44746,1.76,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.15123,-48.45065,0.98,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.15082,-48.45384,0.98,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.14599,-48.44996,0.98,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.14558,-48.45314,0.98,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.06417,-47.55165,1.05,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-12.00831,-49.2752,1.72,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.94843,-49.30404,2.33,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.94416,-49.30581,3.11,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.91295,-55.9016,0.41,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.90361,-57.79199,0.72,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.90136,-57.79173,1.1,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.89802,-57.79117,1.1,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.88942,-55.13512,2.02,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.88884,-55.13897,2.02,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.88595,-55.13457,2.68,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.88538,-55.13841,2.68,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.79103,-56.99426,2.17,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.79047,-56.99779,2.17,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.78715,-56.99725,2.17,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.73844,-54.79498,0.59,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.71245,-54.48463,0.89,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.70474,-54.48756,1.59,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.64015,-48.54145,4.01,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.63976,-48.54461,4.01,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.63937,-48.54771,5.11,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.63499,-48.54072,4.01,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.6346,-48.54387,4.01,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.63421,-48.54697,5.11,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.63382,-48.55003,5.11,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.62983,-48.53996,0.99,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.62944,-48.5431,0.99,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.62905,-48.54621,0.87,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.62868,-48.54157,1.27,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.62866,-48.54928,0.87,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.62826,-48.5447,0.81,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.62137,-55.18562,1.73,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.6185,-55.18127,0.67,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.61792,-55.18508,0.67,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.61505,-55.18072,0.67,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.59831,-55.33715,0.67,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.59545,-55.33284,0.96,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.59488,-55.33662,0.96,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.58604,-47.44812,1.39,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.58558,-47.45184,1.39,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.58508,-47.45589,2.09,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.58004,-47.45097,1.39,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.57957,-47.45487,2.09,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.5725,-54.57999,2.14,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.5719,-54.58398,6.87,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.5514,-52.79812,1.34,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.5507,-52.803,1.34,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.54752,-52.79752,1.34,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.54682,-52.80239,1.34,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.51266,-56.11822,0.86,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.51153,-56.12543,1.17,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.51097,-56.12904,1.17,n,N,2026-06-13,2026-06-13 05:16:00,Noite
-11.46756,-48.30765,0.97,n,N,2026-06-13,2026-06-13 05:16:00,Noite
